idx,inA,freqA.R,freqA.I,outA,freqB.R,freqB.I,outB,freqC.R,freqC.I,outC,freqD.R,freqD.I,outD,diffB,diffC,diffD
13,0.29753461,-4.79210552,20.73323610,0.29753461,6.65489713,7.05242686,0.29753461,6.65489713,7.05242686,0.96712112,6.65489713,7.05242686,0.96712112,-11.44700265,-11.44700265,-11.44700265,
14,0.89177300,-4.56500727,-4.24844581,0.89177300,6.19486310,-2.65749370,0.89177300,6.19486310,-2.65749370,0.92415876,6.19486310,-2.65749370,0.92415876,-10.75987037,-10.75987037,-10.75987037,
15,0.05671298,-1.10751586,-9.35123450,0.05671298,-2.11719260,-6.82368456,0.05671298,-2.11719260,-6.82368456,0.32954271,-2.11719260,-6.82368456,0.32954271,1.00967674,1.00967674,1.00967674,
16,0.96366276,-12.99840705,-19.85148693,0.96366276,-7.08679689,9.05129013,0.96366276,-7.08679689,9.05129013,0.33350747,-7.08679689,9.05129013,0.33350747,-5.91161016,-5.91161016,-5.91161016,
17,0.27265629,-11.55683333,-0.00339671,0.27265629,4.57083870,1.98460060,0.27265629,4.57083870,1.98460060,0.62563662,4.57083870,1.98460060,0.62563662,-16.12767203,-16.12767203,-16.12767203,
18,0.38344152,1.63666515,-18.04124899,0.38344152,-2.23507850,5.18330678,0.38344152,-2.23507850,5.18330678,0.75059502,-2.23507850,5.18330678,0.75059502,3.87174365,3.87174365,3.87174365,
19,0.47766511,11.15695216,-10.24949471,0.47766511,-2.04183756,0.67229173,0.47766511,-2.04183756,0.67229173,0.02652255,-2.04183756,0.67229173,0.02652255,13.19878972,13.19878972,13.19878972,
20,0.79172503,-29.34813722,26.69984841,0.79172503,-4.45929956,3.02748898,0.79172503,-4.45929956,3.02748898,0.52497045,-4.45929956,3.02748898,0.52497045,-24.88883766,-24.88883766,-24.88883766,
21,0.81216873,-5.96157113,-1.59866838,0.81216873,-5.57607141,-2.90875996,0.81216873,-5.57607141,-2.90875996,0.89486319,-5.57607141,-2.90875996,0.89486319,-0.38549972,-0.38549972,-0.38549972,
22,0.52889492,45.88576413,10.72181545,0.52889492,10.04903116,5.95778968,0.52889492,10.04903116,5.95778968,0.37303486,10.04903116,5.95778968,0.37303486,35.83673298,35.83673298,35.83673298,
23,0.47997717,-12.55325162,-19.33788907,0.47997717,3.83023688,-7.48867605,0.47997717,3.83023688,-7.48867605,0.27777367,3.83023688,-7.48867605,0.27777367,-16.38348850,-16.38348850,-16.38348850,
24,0.56804456,17.63248528,27.93705782,0.56804456,9.25685369,0.87830097,0.56804456,9.25685369,0.87830097,0.31038083,9.25685369,0.87830097,0.31038083,8.37563159,8.37563159,8.37563159,
25,0.39278479,22.78548250,17.79992549,0.39278479,7.95010238,-1.68868862,0.39278479,7.95010238,-1.68868862,0.70860884,7.95010238,-1.68868862,0.70860884,14.83538011,14.83538011,14.83538011,
26,0.92559663,-18.06663872,13.41459173,0.92559663,-5.23703376,-6.12202821,0.92559663,-5.23703376,-6.12202821,0.50586638,-5.23703376,-6.12202821,0.50586638,-12.82960496,-12.82960496,-12.82960496,
27,0.83607877,-2.69390671,-22.24879097,0.83607877,-0.29066568,0.45408470,0.83607877,-0.29066568,0.45408470,0.88804371,-0.29066568,0.45408470,0.88804371,-2.40324103,-2.40324103,-2.40324103,
28,0.07103606,33.03105921,-15.87157636,0.07103606,9.99656788,-2.85265433,0.07103606,9.99656788,-2.85265433,0.24841346,9.99656788,-2.85265433,0.24841346,23.03449133,23.03449133,23.03449133,
29,0.33739616,7.53123603,21.29313907,0.33739616,6.00254620,7.50168829,0.33739616,6.00254620,7.50168829,0.02549735,6.00254620,7.50168829,0.02549735,1.52868983,1.52868983,1.52868983,
30,0.08712930,2.22049053,5.54957620,0.08712930,-5.20389198,-6.34122027,0.08712930,-5.20389198,-6.34122027,0.40171354,-5.20389198,-6.34122027,0.40171354,7.42438251,7.42438251,7.42438251,
31,0.64817188,-15.30989800,24.17978835,0.64817188,-0.03650443,-14.21363334,0.64817188,-0.03650443,-14.21363334,0.97007508,-0.03650443,-14.21363334,0.97007508,-15.27339357,-15.27339357,-15.27339357,
32,0.02021840,-12.86254489,4.46972803,0.02021840,-5.13863538,1.63859022,0.02021840,-5.13863538,1.63859022,0.45544415,-5.13863538,1.63859022,0.45544415,-7.72390951,-7.72390951,-7.72390951,
33,0.36824154,-32.79698477,10.16393292,0.36824154,-14.18488335,-4.92454682,0.36824154,-14.18488335,-4.92454682,0.27300890,-14.18488335,-4.92454682,0.27300890,-18.61210142,-18.61210142,-18.61210142,
34,0.83261984,-21.11449593,15.85660869,0.83261984,3.88434449,6.61330149,0.83261984,3.88434449,6.61330149,0.27165277,3.88434449,6.61330149,0.27165277,-24.99884042,-24.99884042,-24.99884042,
35,0.95715515,-15.56018744,-7.77855201,0.95715515,-9.00538556,-0.34879767,0.95715515,-9.00538556,-0.34879767,0.97575169,-9.00538556,-0.34879767,0.97575169,-6.55480188,-6.55480188,-6.55480188,
36,0.77815676,6.73051783,2.47512208,0.77815676,1.21732031,4.35000400,0.77815676,1.21732031,4.35000400,0.55207827,1.21732031,4.35000400,0.55207827,5.51319752,5.51319752,5.51319752,
37,0.14035078,-6.11057832,-9.99982799,0.14035078,-1.79161891,3.05789986,0.14035078,-1.79161891,3.05789986,0.57991240,-1.79161891,3.05789986,0.57991240,-4.31895941,-4.31895941,-4.31895941,
38,0.87001215,-15.46652773,16.42007670,0.87001215,5.33703463,-6.09148864,0.87001215,5.33703463,-6.09148864,0.40673334,5.33703463,-6.09148864,0.40673334,-20.80356235,-20.80356235,-20.80356235,
39,0.87008725,6.53648497,21.29903254,0.87008725,5.29442521,-7.40574306,0.87008725,5.29442521,-7.40574306,0.21552881,5.29442521,-7.40574306,0.21552881,1.24205977,1.24205977,1.24205977,
40,0.97861834,-16.11079067,0.07156009,0.97861834,-0.52600233,0.07443128,0.97861834,-0.52600233,0.07443128,0.89676116,-0.52600233,0.07443128,0.89676116,-15.58478834,-15.58478834,-15.58478834,
41,0.47360804,-2.11125431,-10.02806054,0.47360804,-0.97079570,-5.31461821,0.47360804,-0.97079570,-5.31461821,0.25870232,-0.97079570,-5.31461821,0.25870232,-1.14045861,-1.14045861,-1.14045861,
42,0.79915856,-5.00568050,-2.41678802,0.79915856,-3.98077205,6.05909319,0.79915856,-3.98077205,6.05909319,0.59223042,-3.98077205,6.05909319,0.59223042,-1.02490845,-1.02490845,-1.02490845,
43,0.80091075,-8.72067651,3.78518770,0.80091075,1.19577633,0.58956090,0.80091075,1.19577633,0.58956090,0.14847808,1.19577633,0.58956090,0.14847808,-9.91645284,-9.91645284,-9.91645284,
44,0.46147936,7.53971267,-16.92527413,0.46147936,-2.97701323,1.84044943,0.46147936,-2.97701323,1.84044943,0.27482357,-2.97701323,1.84044943,0.27482357,10.51672590,10.51672590,10.51672590,
45,0.52047748,4.41073119,-19.26035579,0.52047748,-4.32778599,-11.54527046,0.52047748,-4.32778599,-11.54527046,0.97957325,-4.32778599,-11.54527046,0.97957325,8.73851718,8.73851718,8.73851718,
46,0.78052918,11.53485587,17.25178965,0.78052918,2.75723798,5.65179355,0.78052918,2.75723798,5.65179355,0.54688490,2.75723798,5.65179355,0.54688490,8.77761789,8.77761789,8.77761789,
47,0.67887953,19.45515329,-5.05258659,0.67887953,6.64756956,-5.49544553,0.67887953,6.64756956,-5.49544553,0.01930060,6.64756956,-5.49544553,0.01930060,12.80758373,12.80758373,12.80758373,
48,0.11827442,14.67740825,-13.41843531,0.11827442,-0.42800957,10.05434174,0.11827442,-0.42800957,10.05434174,0.96779467,-0.42800957,10.05434174,0.96779467,15.10541782,15.10541782,15.10541782,
49,0.72063265,37.22647190,23.44946252,0.72063265,0.34179608,1.85738915,0.72063265,0.34179608,1.85738915,0.07243445,0.34179608,1.85738915,0.07243445,36.88467583,36.88467583,36.88467583,
50,0.63992102,-5.65527752,3.16047755,0.63992102,8.12128158,-4.34549054,0.63992102,8.12128158,-4.34549054,0.89538588,8.12128158,-4.34549054,0.89538588,-13.77655909,-13.77655909,-13.77655909,
51,0.58201979,-11.93505616,-23.40831538,0.58201979,-3.65464268,1.43850630,0.58201979,-3.65464268,1.43850630,0.96025678,-3.65464268,1.43850630,0.96025678,-8.28041348,-8.28041348,-8.28041348,
52,0.14335329,3.51705504,6.54049901,0.14335329,11.78387090,-4.96170134,0.14335329,11.78387090,-4.96170134,0.38280806,11.78387090,-4.96170134,0.38280806,-8.26681586,-8.26681586,-8.26681586,
53,0.53737323,4.25382515,-26.02175582,0.53737323,-8.36916448,-5.21315589,0.53737323,-8.36916448,-5.21315589,0.10003205,-8.36916448,-5.21315589,0.10003205,12.62298963,12.62298963,12.62298963,
54,0.94466892,-9.42185571,10.51368516,0.94466892,-6.90331450,-8.91243736,0.94466892,-6.90331450,-8.91243736,0.60411781,-6.90331450,-8.91243736,0.60411781,-2.51854120,-2.51854120,-2.51854120,
55,0.75861562,19.48633938,21.78594658,0.75861562,15.22356590,-3.92595338,0.75861562,15.22356590,-3.92595338,0.37832614,15.22356590,-3.92595338,0.37832614,4.26277348,4.26277348,4.26277348,
56,0.52184833,44.97005463,-26.51032172,0.52184833,5.33318047,-3.19203488,0.52184833,5.33318047,-3.19203488,0.13128933,5.33318047,-3.19203488,0.13128933,39.63687417,39.63687417,39.63687417,
57,0.10590761,-10.17027360,7.32285495,0.10590761,-4.25910719,-8.19711324,0.10590761,-4.25910719,-8.19711324,0.69607717,-4.25910719,-8.19711324,0.69607717,-5.91116641,-5.91116641,-5.91116641,
58,0.41466194,28.62864513,-13.75239418,0.41466194,4.69337482,1.04990507,0.41466194,4.69337482,1.04990507,0.41748637,4.69337482,1.04990507,0.41748637,23.93527031,23.93527031,23.93527031,
59,0.47360042,-6.95117344,-16.33957252,0.47360042,-5.16678433,-11.65180075,0.47360042,-5.16678433,-11.65180075,0.44751587,-5.16678433,-11.65180075,0.44751587,-1.78438910,-1.78438910,-1.78438910,
60,0.26455561,0.11198424,-1.29614941,0.26455561,3.46312300,-4.26198738,0.26455561,3.46312300,-4.26198738,0.15235470,3.46312300,-4.26198738,0.15235470,-3.35113875,-3.35113875,-3.35113875,
61,0.18633234,1.86765461,11.79913102,0.18633234,3.79538608,-3.90687277,0.18633234,3.79538608,-3.90687277,0.67190702,3.79538608,-3.90687277,0.67190702,-1.92773147,-1.92773147,-1.92773147,
62,0.77423369,-16.82487917,2.88114028,0.77423369,-16.23100706,-9.45114783,0.77423369,-16.23100706,-9.45114783,0.29279403,-16.23100706,-9.45114783,0.29279403,-0.59387211,-0.59387211,-0.59387211,
63,0.73691818,7.59908947,18.55634997,0.73691818,1.38754801,2.23897311,0.73691818,1.38754801,2.23897311,0.61174842,1.38754801,2.23897311,0.61174842,6.21154146,6.21154146,6.21154146,
64,0.45615034,-32.86712282,23.08996800,0.45615034,8.82594864,-5.84086927,0.45615034,8.82594864,-5.84086927,0.07086978,8.82594864,-5.84086927,0.07086978,-41.69307146,-41.69307146,-41.69307146,
65,0.21655036,9.90135468,-18.04670321,0.21655036,0.33170113,1.36800767,0.21655036,0.33170113,1.36800767,0.70907212,0.33170113,1.36800767,0.70907212,9.56965355,9.56965355,9.56965355,
66,0.56843395,-14.86725486,-40.23028358,0.56843395,12.08478422,9.00504789,0.56843395,12.08478422,9.00504789,0.45182168,12.08478422,9.00504789,0.45182168,-26.95203908,-26.95203908,-26.95203908,
67,0.13521817,-10.91200360,-5.34411683,0.13521817,-11.45297381,-2.39238653,0.13521817,-11.45297381,-2.39238653,0.70791746,-11.45297381,-2.39238653,0.70791746,0.54097020,0.54097020,0.54097020,
68,0.01878980,-31.92094382,10.11332392,0.01878980,-9.74492362,0.92047486,0.01878980,-9.74492362,0.92047486,0.99440079,-9.74492362,0.92047486,0.99440079,-22.17602020,-22.17602020,-22.17602020,
69,0.32414100,-10.72883021,13.38360481,0.32414100,-3.10810172,-6.19285864,0.32414100,-3.10810172,-6.19285864,0.13185204,-3.10810172,-6.19285864,0.13185204,-7.62072849,-7.62072849,-7.62072849,
70,0.61763550,15.51847783,-12.86613189,0.61763550,-5.20548848,2.16833517,0.61763550,-5.20548848,2.16833517,0.96796557,-5.20548848,2.16833517,0.96796557,20.72396630,20.72396630,20.72396630,
71,0.14967486,-12.30563441,11.35832735,0.14967486,0.99097262,-0.85783686,0.14967486,0.99097262,-0.85783686,0.14882930,0.99097262,-0.85783686,0.14882930,-13.29660703,-13.29660703,-13.29660703,
72,0.61209572,11.26205433,-10.17039211,0.61209572,5.48919982,-7.61768563,0.61209572,5.48919982,-7.61768563,0.69957506,5.48919982,-7.61768563,0.69957506,5.77285451,5.77285451,5.77285451,
73,0.22232139,-8.13660479,-4.68424710,0.22232139,-0.77553344,7.83235018,0.22232139,-0.77553344,7.83235018,0.02461996,-0.77553344,7.83235018,0.02461996,-7.36107135,-7.36107135,-7.36107135,
74,0.61693400,-14.68302414,13.01877501,0.61693400,-8.37920150,-8.36429862,0.61693400,-8.37920150,-8.36429862,0.75076486,-8.37920150,-8.36429862,0.75076486,-6.30382265,-6.30382265,-6.30382265,
75,0.38648898,-24.09130836,-33.60896278,0.38648898,-2.84610565,11.37910611,0.38648898,-2.84610565,11.37910611,0.34878266,-2.84610565,11.37910611,0.34878266,-21.24520271,-21.24520271,-21.24520271,
76,0.94374808,-5.30828969,12.44102603,0.94374808,0.76411238,-8.93935080,0.94374808,0.76411238,-8.93935080,0.94020969,0.76411238,-8.93935080,0.94020969,-6.07240207,-6.07240207,-6.07240207,
77,0.90259847,18.53403220,-12.90868131,0.90259847,-3.42220891,-0.40643156,0.90259847,-3.42220891,-0.40643156,0.51964283,-3.42220891,-0.40643156,0.51964283,21.95624110,21.95624110,21.95624110,
78,0.68182030,15.55757772,-5.39428462,0.68182030,0.33372096,8.23671000,0.68182030,0.33372096,8.23671000,0.86728941,0.33372096,8.23671000,0.86728941,15.22385676,15.22385676,15.22385676,
79,0.44994999,11.38000299,-40.52980300,0.44994999,18.56961148,2.33614942,0.44994999,18.56961148,2.33614942,0.54851910,18.56961148,2.33614942,0.54851910,-7.18960849,-7.18960849,-7.18960849,
80,0.35950790,23.23067042,-5.16533525,0.35950790,-4.52528322,-7.56857342,0.35950790,-4.52528322,-7.56857342,0.63399770,-4.52528322,-7.56857342,0.63399770,27.75595364,27.75595364,27.75595364,
81,0.61306346,-12.75619443,-0.37393757,0.61306346,5.24975036,11.37023179,0.61306346,5.24975036,11.37023179,0.20151771,5.24975036,11.37023179,0.20151771,-18.00594479,-18.00594479,-18.00594479,
82,0.43703195,39.32459544,5.39528974,0.43703195,7.94914627,-3.98066920,0.43703195,7.94914627,-3.98066920,0.94258360,7.94914627,-3.98066920,0.94258360,31.37544917,31.37544917,31.37544917,
83,0.90234858,-15.76253466,11.86455491,0.90234858,-0.95652589,-9.18781157,0.90234858,-0.95652589,-9.18781157,0.55536126,-0.95652589,-9.18781157,0.55536126,-14.80600877,-14.80600877,-14.80600877,
84,0.69763120,26.97508130,-14.74818820,0.69763120,1.68934455,-4.85639030,0.69763120,1.68934455,-4.85639030,0.50238946,1.68934455,-4.85639030,0.50238946,25.28573675,25.28573675,25.28573675,
85,0.09928035,-6.04803599,19.15173424,0.09928035,-0.90666642,10.15771273,0.09928035,-0.90666642,10.15771273,0.73839034,-0.90666642,10.15771273,0.73839034,-5.14136958,-5.14136958,-5.14136958,
86,0.06022547,18.06910671,7.80984365,0.06022547,-4.76790795,-7.03124223,0.06022547,-4.76790795,-7.03124223,0.23774182,-4.76790795,-7.03124223,0.23774182,22.83701466,22.83701466,22.83701466,
87,0.96980907,-9.47672665,-28.38197065,0.96980907,5.38936965,0.49908138,0.96980907,5.38936965,0.49908138,0.35187056,5.38936965,0.49908138,0.35187056,-14.86609630,-14.86609630,-14.86609630,
88,0.66676671,26.69799833,19.48053503,0.66676671,-7.57858236,-5.41594478,0.66676671,-7.57858236,-5.41594478,0.83918912,-7.57858236,-5.41594478,0.83918912,34.27658069,34.27658069,34.27658069,
89,0.65314003,-17.53977807,-25.41499856,0.65314003,13.32117802,12.74767114,0.65314003,13.32117802,12.74767114,0.88596227,13.32117802,12.74767114,0.88596227,-30.86095609,-30.86095609,-30.86095609,
90,0.67063787,-11.48984622,34.79598849,0.67063787,-3.40455053,-7.82542280,0.67063787,-3.40455053,-7.82542280,0.30446840,-3.40455053,-7.82542280,0.30446840,-8.08529569,-8.08529569,-8.08529569,
91,0.17090959,-28.91313960,34.92566178,0.17090959,-8.87199358,3.70095249,0.17090959,-8.87199358,3.70095249,0.29624239,-8.87199358,3.70095249,0.29624239,-20.04114602,-20.04114602,-20.04114602,
92,0.21038256,5.36961984,25.57448725,0.21038256,1.61294339,2.44456345,0.21038256,1.61294339,2.44456345,0.44929165,1.61294339,2.44456345,0.44929165,3.75667645,3.75667645,3.75667645,
93,0.35815217,40.81184052,1.02027260,0.35815217,2.07448176,0.76564075,0.35815217,2.07448176,0.76564075,0.50393361,2.07448176,0.76564075,0.50393361,38.73735876,38.73735876,38.73735876,
94,0.12892630,-6.07660345,-21.86055980,0.12892630,-0.28598472,4.10338443,0.12892630,-0.28598472,4.10338443,0.17185310,-0.28598472,4.10338443,0.17185310,-5.79061873,-5.79061873,-5.79061873,
95,0.75068614,0.17657955,-22.18504555,0.75068614,6.66999865,-0.47240532,0.75068614,6.66999865,-0.47240532,0.79553475,6.66999865,-0.47240532,0.79553475,-6.49341910,-6.49341910,-6.49341910,
96,0.31542835,-35.09814490,16.14761308,0.31542835,1.92226570,1.37943540,0.31542835,1.92226570,1.37943540,0.23780724,1.92226570,1.37943540,0.23780724,-37.02041060,-37.02041060,-37.02041060,
97,0.60783067,-4.15756324,-3.01281586,0.60783067,-4.77817479,-3.32892273,0.60783067,-4.77817479,-3.32892273,0.68011554,-4.77817479,-3.32892273,0.68011554,0.62061155,0.62061155,0.62061155,
98,0.36371077,6.60430451,-14.01928924,0.36371077,-2.65723557,2.57283342,0.36371077,-2.65723557,2.57283342,0.74878825,-2.65723557,2.57283342,0.74878825,9.26154008,9.26154008,9.26154008,
99,0.32504723,27.55766057,-9.56713400,0.32504723,-6.55975614,-2.49110006,0.32504723,-6.55975614,-2.49110006,0.32440486,-6.55975614,-2.49110006,0.32440486,34.11741671,34.11741671,34.11741671,
100,0.57019678,14.59627812,-33.67664962,0.57019678,4.82864596,-0.72060043,0.57019678,4.82864596,-0.72060043,0.37429618,4.82864596,-0.72060043,0.37429618,9.76763216,9.76763216,9.76763216,
101,0.03842543,1.53240915,-1.48984904,0.03842543,-10.31626588,-2.24667094,0.03842543,-10.31626588,-2.24667094,0.37424458,-10.31626588,-2.24667094,0.37424458,11.84867503,11.84867503,11.84867503,
102,0.43860151,4.91174119,-27.30402804,0.43860151,-3.63931889,3.86836833,0.43860151,-3.63931889,3.86836833,0.37905690,-3.63931889,3.86836833,0.37905690,8.55106009,8.55106009,8.55106009,
103,0.63427405,25.89496082,2.69916044,0.63427405,-10.42075733,-12.92457949,0.63427405,-10.42075733,-12.92457949,0.13281500,-10.42075733,-12.92457949,0.13281500,36.31571815,36.31571815,36.31571815,
104,0.98837383,0.25992513,-10.31084372,0.98837383,4.72120824,-2.66754716,0.98837383,4.72120824,-2.66754716,0.27243690,4.72120824,-2.66754716,0.27243690,-4.46128311,-4.46128311,-4.46128311,
105,0.95894927,-59.28638332,27.14521271,0.95894927,-2.62864199,0.25856429,0.95894927,-2.62864199,0.25856429,0.63112555,-2.62864199,0.25856429,0.63112555,-56.65774133,-56.65774133,-56.65774133,
106,0.10204481,-36.00583255,-25.29209183,0.10204481,7.05926398,7.68281563,0.10204481,7.05926398,7.68281563,0.88172021,7.05926398,7.68281563,0.88172021,-43.06509653,-43.06509653,-43.06509653,
107,0.65279032,-2.18484532,-17.38495512,0.65279032,-2.20406606,2.42118951,0.65279032,-2.20406606,2.42118951,0.11381664,-2.20406606,2.42118951,0.11381664,0.01922074,0.01922074,0.01922074,
108,0.20887676,-7.94902320,9.17259282,0.20887676,-3.10750494,4.34124202,0.20887676,-3.10750494,4.34124202,0.73070910,-3.10750494,4.34124202,0.73070910,-4.84151826,-4.84151826,-4.84151826,
109,0.63505888,1.26001228,13.09953181,0.63505888,-0.54574255,7.51025029,0.63505888,-0.54574255,7.51025029,0.91672701,-0.54574255,7.51025029,0.91672701,1.80575484,1.80575484,1.80575484,
110,0.16130951,-8.47537582,-5.11569918,0.16130951,-1.42843695,2.61441719,0.16130951,-1.42843695,2.61441719,0.05835635,-1.42843695,2.61441719,0.05835635,-7.04693887,-7.04693887,-7.04693887,
111,0.99529957,-23.99819044,23.10739616,0.99529957,-5.09580493,-1.35702253,0.99529957,-5.09580493,-1.35702253,0.38523742,-5.09580493,-1.35702253,0.38523742,-18.90238551,-18.90238551,-18.90238551,
112,0.65310832,8.33440946,9.16734299,0.65310832,0.92940259,-1.08342449,0.65310832,0.92940259,-1.08342449,0.68976827,0.92940259,-1.08342449,0.68976827,7.40500688,7.40500688,7.40500688,
113,0.58185033,-16.85460206,-15.20950348,0.58185033,-6.89157471,-2.92727308,0.58185033,-6.89157471,-2.92727308,0.35810748,-6.89157471,-2.92727308,0.35810748,-9.96302735,-9.96302735,-9.96302735,
114,0.25329160,-25.37045574,13.54551793,0.25329160,-6.25079301,4.32478779,0.25329160,-6.25079301,4.32478779,0.23342026,-6.25079301,4.32478779,0.23342026,-19.11966273,-19.11966273,-19.11966273,
115,0.41436859,10.88285006,-4.68338493,0.41436859,2.43869381,-4.92445983,0.41436859,2.43869381,-4.92445983,0.89152268,2.43869381,-4.92445983,0.89152268,8.44415626,8.44415626,8.44415626,
116,0.46631077,7.60142073,-7.15889847,0.46631077,9.54710851,-3.09192044,0.46631077,9.54710851,-3.09192044,0.95095261,9.54710851,-3.09192044,0.95095261,-1.94568778,-1.94568778,-1.94568778,
117,0.47469751,-14.96720562,-21.02404730,0.47469751,4.98242852,2.68887879,0.47469751,4.98242852,2.68887879,0.48950932,4.98242852,2.68887879,0.48950932,-19.94963414,-19.94963414,-19.94963414,
118,0.24442559,-10.80348224,-2.93458060,0.24442559,2.04722604,-4.80961188,0.24442559,2.04722604,-4.80961188,0.10590616,2.04722604,-4.80961188,0.10590616,-12.85070828,-12.85070828,-12.85070828,
119,0.62351011,-10.05460308,17.94782635,0.62351011,0.04891484,6.79766867,0.62351011,0.04891484,6.79766867,0.22826361,0.04891484,6.79766867,0.22826361,-10.10351792,-10.10351792,-10.10351792,
120,0.15896959,27.04109365,-4.78100310,0.15896959,-12.27237391,-9.34687670,0.15896959,-12.27237391,-9.34687670,0.24942004,-12.27237391,-9.34687670,0.24942004,39.31346756,39.31346756,39.31346756,
121,0.33800762,-14.53909267,18.16562436,0.33800762,4.33994165,-3.76169425,0.33800762,4.33994165,-3.76169425,0.24154569,4.33994165,-3.76169425,0.24154569,-18.87903432,-18.87903432,-18.87903432,
122,0.11037514,5.75458390,-7.07953565,0.11037514,1.39431946,-9.80779163,0.11037514,1.39431946,-9.80779163,0.99201124,1.39431946,-9.80779163,0.99201124,4.36026444,4.36026444,4.36026444,
123,0.67475232,9.84123276,10.72466958,0.67475232,-6.00095571,-5.78540585,0.67475232,-6.00095571,-5.78540585,0.12105988,-6.00095571,-5.78540585,0.12105988,15.84218848,15.84218848,15.84218848,
124,0.65632959,-7.41116599,-1.08968730,0.65632959,-1.30956801,6.11516719,0.65632959,-1.30956801,6.11516719,0.29655627,-1.30956801,6.11516719,0.29655627,-6.10159798,-6.10159798,-6.10159798,
125,0.31720174,-7.00856382,-27.08344435,0.31720174,4.81288485,16.35000800,0.31720174,4.81288485,16.35000800,0.89707011,4.81288485,16.35000800,0.89707011,-11.82144867,-11.82144867,-11.82144867,
126,0.13818295,8.66219788,10.70289533,0.13818295,-3.30567225,-5.11186031,0.13818295,-3.30567225,-5.11186031,0.90494834,-3.30567225,-5.11186031,0.90494834,11.96787013,11.96787013,11.96787013,
127,0.77834548,-6.90554916,-21.59630656,0.77834548,-1.94282515,6.22085193,0.77834548,-1.94282515,6.22085193,0.69714161,-1.94282515,6.22085193,0.69714161,-4.96272401,-4.96272401,-4.96272401,
128,0.19658236,515.51479525,524.62210640,0.19658236,6.72611189,-0.45574958,0.19658236,6.72611189,-0.45574958,0.96897170,6.72611189,-0.45574958,0.96897170,508.78868336,508.78868336,508.78868336,
129,0.94957105,-3.40308765,34.49922985,0.94957105,-2.74989193,-9.34132859,0.94957105,-2.74989193,-9.34132859,0.38175980,-2.74989193,-9.34132859,0.38175980,-0.65319572,-0.65319572,-0.65319572,
130,0.36872517,4.79570597,19.61583773,0.36872517,-2.24535732,-0.30704472,0.36872517,-2.24535732,-0.30704472,0.98549143,-2.24535732,-0.30704472,0.98549143,7.04106329,7.04106329,7.04106329,
131,0.66252687,22.99927685,3.88892854,0.66252687,-11.87404844,-6.57919113,0.66252687,-11.87404844,-6.57919113,0.25723348,-11.87404844,-6.57919113,0.25723348,34.87332530,34.87332530,34.87332530,
